2141,20-家具、非金属工艺品,商标无效,无效,1312882
2142,19-非金属建材,商标无效,无效,1315335
2143,02-颜料涂料,商标无效,无效,1335507
2144,41-教育、娱乐服务,商标注册申请中,有效,7352454
2145,41-教育、娱乐服务,商标注册申请中,有效,7619328
2146,09-软件产品、科学仪器,商标注册申请中,有效,9505500
2147,42-科研服务,商标注册申请中,有效,11321478
2148,05-医药制品,商标注册申请中,有效,11321197
2149,29-肉、蛋、奶、食用油,商标注册申请中,有效,11321285
2150,33-酒,注册申请初步审定,有效,11362705
2151,35-广告、销售、商业服务,商标已注册,有效,11321414
2152,03-日化用品,商标无效,无效,11319370
2153,44-医疗、园艺服务,商标已注册,有效,11321585
2154,03-日化用品,注册申请初步审定,有效,11361701
2155,05-医药制品,注册申请初步审定,有效,11361719
2156,29-肉、蛋、奶、食用油,商标注册申请中,有效,11361727
2157,30-糖、茶、糕点、调味品,商标注册申请中,有效,11361733
2158,32-饮料啤酒,商标注册申请中,有效,11361746
2159,35-广告、销售、商业服务,商标注册申请中,有效,11361751
2160,42-科研服务,商标已注册,有效,11361761
2161,44-医疗、园艺服务,商标注册申请中,有效,11361771
2162,33-酒,注册申请初步审定,有效,11361775
2163,29-肉、蛋、奶、食用油,商标已注册,有效,11511316
2164,42-科研服务,商标注册申请中,有效,11511544
2165,44-医疗、园艺服务,商标注册申请中,有效,11511556
2166,33-酒,商标已注册,有效,11511567
2167,03-日化用品,商标已注册,有效,11511261
2168,05-医药制品,注册申请初步审定,有效,11511292
2169,30-糖、茶、糕点、调味品,商标注册申请中,有效,11511335
2170,32-饮料啤酒,商标注册申请中,有效,11511377
2171,35-广告、销售、商业服务,打印驳回或部分驳回通知书,有效,11511386
2172,05-医药制品,商标注册申请中,待审,11763238
2173,29-肉、蛋、奶、食用油,商标注册申请中,待审,11763260
2174,30-糖、茶、糕点、调味品,商标注册申请中,待审,11763275
2175,32-饮料啤酒,商标注册申请中,待审,11763286
2176,35-广告、销售、商业服务,商标注册申请中,待审,11763292
2177,42-科研服务,商标注册申请中,待审,11763300
2178,03-日化用品,商标注册申请中,待审,11763303
2179,44-医疗、园艺服务,注册申请初步审定,待审,11763306
2180,33-酒,商标注册申请完成,待审,11770279
2181,16-书刊、办公用品,商标注册申请中,待审,12934736
2182,05-医药制品,商标注册申请中,待审,12977192
2183,03-日化用品,商标注册申请中,待审,12977158
2184,42-科研服务,商标注册申请完成,待审,12977303
2185,35-广告、销售、商业服务,商标注册申请中,待审,12977267
2186,44-医疗、园艺服务,商标注册申请中,待审,12977320
2187,32-饮料啤酒,商标注册申请中,待审,12977364
2188,30-糖、茶、糕点、调味品,商标注册申请完成,待审,12977595
2189,29-肉、蛋、奶、食用油,商标注册申请完成,待审,12977223
2190,30-糖、茶、糕点、调味品,注册申请初步审定,有效,8884382
2191,32-饮料啤酒,商标注册申请中,有效,8884419
2192,30-糖、茶、糕点、调味品,注册申请初步审定,有效,9812372
2193,32-饮料啤酒,商标已注册,有效,9812395
2194,35-广告、销售、商业服务,商标注册申请中,有效,9973611
2195,03-日化用品,商标注册申请中,有效,10063890
2196,42-科研服务,注册申请初步审定,有效,10063931
2197,44-医疗、园艺服务,商标已注册,有效,10063955
2198,42-科研服务,商标已注册,有效,10612190
2199,05-医药制品,商标注册申请中,有效,10611890
2200,32-饮料啤酒,注册申请初步审定,有效,10611982
2201,35-广告、销售、商业服务,商标无效,无效,10612023
2202,10-医疗器械,,无效,513287
2203,36-保险、金融、不动产服务,商标无效,无效,1615705
2204,42-科研服务,商标无效,无效,1591609
2205,42-科研服务,商标无效,无效,1591610
2206,42-科研服务,商标无效,无效,1591611
2207,36-保险、金融、不动产服务,商标无效,无效,1571866
2208,36-保险、金融、不动产服务,商标无效,无效,1571867
2209,42-科研服务,商标无效,无效,1591649
2210,19-非金属建材,商标无效,无效,1608829
2211,35-广告、销售、商业服务,商标无效,无效,1583851
2212,36-保险、金融、不动产服务,商标无效,无效,1667877
2213,19-非金属建材,商标无效,无效,1568694
2214,19-非金属建材,商标无效,无效,1568693
2215,19-非金属建材,商标无效,无效,1568695
2216,35-广告、销售、商业服务,商标无效,无效,1595922
2217,35-广告、销售、商业服务,商标无效,无效,1595923
2218,37-安装修理、建筑装潢服务,商标无效,无效,1575969
2219,37-安装修理、建筑装潢服务,商标无效,无效,1575970
2220,37-安装修理、建筑装潢服务,商标无效,无效,1575973
2221,06-金属材料器具,商标无效,无效,1594220
2222,37-安装修理、建筑装潢服务,商标无效,无效,1619631
2223,06-金属材料器具,商标无效,无效,1637609
2224,16-书刊、办公用品,商标注册申请中,有效,3337166
2225,37-安装修理、建筑装潢服务,商标无效,无效,1255958
2226,37-安装修理、建筑装潢服务,商标无效,无效,1255978
2227,35-广告、销售、商业服务,商标无效,无效,1262258
2228,36-保险、金融、不动产服务,商标无效,无效,1253812
2229,36-保险、金融、不动产服务,商标无效,无效,1253841
2230,19-非金属建材,商标无效,无效,1260340
2231,19-非金属建材,商标无效,无效,1260341
2232,42-科研服务,商标无效,无效,1257853
2233,42-科研服务,商标无效,无效,1257881
2234,06-金属材料器具,商标无效,无效,1272044
2235,09-软件产品、科学仪器,注册申请部分驳回,有效,8268307
2236,41-教育、娱乐服务,商标注册申请受理通知书发文,待审,15482593
2237,41-教育、娱乐服务,商标注册申请注册公告排版完成,不定,15482662
2238,41-教育、娱乐服务,商标注册申请受理通知书发文,无效,15482665
2239,41-教育、娱乐服务,商标注册申请中,无效,15482684
2240,41-教育、娱乐服务,商标注册申请受理通知书发文,无效,15482692
2241,37-安装修理、建筑装潢服务,商标无效,无效,1049838
2242,35-广告、销售、商业服务,商标无效,无效,1061510
2243,42-科研服务,期满未续展注销商标中,无效,1019902
2244,16-书刊、办公用品,商标注册申请注册公告排版完成,待审,13603445
2245,16-书刊、办公用品,商标注册申请中,待审,13603512
2246,21-厨房器皿洁具,商标注册申请中,待审,13603577
2247,21-厨房器皿洁具,商标注册申请完成,待审,13603628
2248,09-软件产品、科学仪器,商标已注册,有效,6424703
2249,11-家电照明设备,商标注册申请中,有效,8150082
2250,11-家电照明设备,商标续展中,有效,752898
2251,42-科研服务,,不定,17673646
2252,42-科研服务,商标已注册,有效,5573787
2253,41-教育、娱乐服务,注册申请初步审定,有效,5573788
2254,42-科研服务,商标注册申请中,有效,6658185
2255,36-保险、金融、不动产服务,注册申请初步审定,有效,6658186
2256,41-教育、娱乐服务,注册申请初步审定,有效,6658183
2257,37-安装修理、建筑装潢服务,商标注册申请中,有效,6658184
2258,43-餐饮、住宿服务,商标注册申请受理通知书发文,待审,14486360
2259,03-日化用品,商标注册申请中,待审,10579127
2260,11-家电照明设备,商标变更待审中,有效,1919933
2261,11-家电照明设备,商标注册申请中,有效,1919936
2262,07-机械设备,商标注册申请完成,待审,11949052
2263,35-广告、销售、商业服务,商标无效,无效,11949175
2264,35-广告、销售、商业服务,驳回复审待审中,无效,8219335
2265,20-家具、非金属工艺品,商标注册申请中,有效,9248173
2266,35-广告、销售、商业服务,商标已注册,有效,9248177
2267,20-家具、非金属工艺品,商标注册申请中,待审,13550248
2268,20-家具、非金属工艺品,商标注册申请注册公告排版完成,待审,13550283
2269,20-家具、非金属工艺品,商标无效,无效,13636827
2270,25-服装鞋帽,,不定,17424176
2271,25-服装鞋帽,商标注册申请中,无效,13593718
2272,43-餐饮、住宿服务,商标注册申请完成,无效,10586602
2273,07-机械设备,商标无效,无效,11713928
2274,07-机械设备,商标已注册,有效,9769897
2275,09-软件产品、科学仪器,注册申请初步审定,有效,9233324
2276,16-书刊、办公用品,注册申请初步审定,有效,9233325
2277,35-广告、销售、商业服务,注册申请初步审定,有效,9233326
2278,19-非金属建材,,不定,23540923
2279,19-非金属建材,商标注册申请中,有效,10047549
2280,44-医疗、园艺服务,商标注册申请受理通知书发文,不定,15856194
2281,03-日化用品,商标注册申请完成,待审,15856195
2282,10-医疗器械,商标注册申请中,不定,15856195
2283,03-日化用品,商标注册申请中,有效,6925446
2284,05-医药制品,注册申请初步审定,有效,6925447
2285,05-医药制品,商标注册申请中,有效,6925448
2286,03-日化用品,商标注册申请中,无效,8823120
2287,16-书刊、办公用品,,不定,19201614
2288,25-服装鞋帽,商标已注册,有效,7649191
2289,02-颜料涂料,注册申请初步审定,有效,8573905
2290,02-颜料涂料,商标注册申请中,有效,9944238
2291,27-地毯挂毯,商标已注册,有效,11688312
2292,28-玩具、体育用品,商标注册申请中,待审,11688313
2293,35-广告、销售、商业服务,商标已注册,有效,11688314
2294,18-皮革、雨伞,商标注册申请中,有效,11688398
2295,22-绳、网及包装物,商标注册申请中,有效,11688399
2296,25-服装鞋帽,商标注册申请中,有效,11688400
2297,27-地毯挂毯,注册申请初步审定,有效,11688401
2298,28-玩具、体育用品,商标注册申请中,有效,11688402
2299,35-广告、销售、商业服务,注册申请初步审定,有效,11688403
2300,18-皮革、雨伞,注册申请部分驳回,待审,11688404
2301,22-绳、网及包装物,注册申请初步审定,有效,11688405
2302,25-服装鞋帽,商标已注册,有效,11688406
2303,25-服装鞋帽,商标注册申请等待驳回复审,无效,12849649
2304,28-玩具、体育用品,商标注册申请注册公告排版完成,待审,12849914
2305,35-广告、销售、商业服务,,不定,23169590
2306,28-玩具、体育用品,商标注册申请中,有效,9473306
2307,28-玩具、体育用品,商标注册申请中,有效,9473307
2308,25-服装鞋帽,商标注册申请中,有效,6925995
2309,25-服装鞋帽,注册申请初步审定,有效,6925996
2310,11-家电照明设备,商标注册申请中,有效,7591033
2311,09-软件产品、科学仪器,,不定,21540632
2312,09-软件产品、科学仪器,商标注册申请中,待审,22165084
2313,09-软件产品、科学仪器,商标注册申请中,待审,22165153
2314,10-医疗器械,商标注册申请中,有效,6271000
2315,10-医疗器械,商标注册申请中,有效,6312038
2316,25-服装鞋帽,注册申请初步审定,有效,8167489
2317,35-广告、销售、商业服务,商标注册申请中,不定,15329538
2318,35-广告、销售、商业服务,,无效,19026272
2319,39-旅游、物流服务,,不定,19026273
2320,39-旅游、物流服务,,不定,19026274
2321,30-糖、茶、糕点、调味品,注册申请部分驳回,有效,10815233
2322,30-糖、茶、糕点、调味品,商标注册申请中,有效,6641107
2323,30-糖、茶、糕点、调味品,注册申请初步审定,有效,8874949
2324,30-糖、茶、糕点、调味品,商标注册申请中,无效,10123495
2325,30-糖、茶、糕点、调味品,注册申请初步审定,有效,10234810
2326,30-糖、茶、糕点、调味品,商标无效,无效,10234738
2327,09-软件产品、科学仪器,商标无效,无效,11493103
2328,19-非金属建材,商标注册申请中,有效,7457021
2329,25-服装鞋帽,商标注册申请中,不定,7097252
2330,18-皮革、雨伞,开具注册证明完成,有效,5527787
2331,41-教育、娱乐服务,商标注册申请中,有效,5527788
2332,38-电讯、通信服务,出具商标注册证明中,有效,5527789
2333,35-广告、销售、商业服务,驳回复审中,有效,5527813
2334,32-饮料啤酒,商标注册申请中,有效,5527814
2335,31-新鲜蔬果,注册申请初步审定,有效,5527950
2336,30-糖、茶、糕点、调味品,商标注册申请中,有效,5527951
2337,29-肉、蛋、奶、食用油,商标注册申请中,有效,5527952
2338,28-玩具、体育用品,商标注册申请中,有效,5527953
2339,25-服装鞋帽,商标注册申请中,有效,5527954
2340,21-厨房器皿洁具,开具注册证明待审中,有效,5527955
2341,18-皮革、雨伞,商标注册申请中,有效,5527956
2342,16-书刊、办公用品,商标无效,无效,5527957
2343,14-珠宝钟表,注册申请初步审定,有效,5527958
2344,25-服装鞋帽,驳回复审完成,无效,5527959
2345,38-电讯、通信服务,商标注册申请中,不定,14657056
2346,42-科研服务,商标注册申请注册公告排版完成,不定,14657056
2347,38-电讯、通信服务,商标注册申请中,无效,14657055
2348,42-科研服务,商标注册申请中,待审,14657055
2349,38-电讯、通信服务,商标注册申请中,不定,14657057
2350,42-科研服务,商标注册申请注册公告排版完成,不定,14657057
2351,35-广告、销售、商业服务,,不定,23555645
2352,35-广告、销售、商业服务,,不定,23556466
2353,18-皮革、雨伞,商标注册申请中,待审,15544140
2354,18-皮革、雨伞,商标注册申请注册公告排版完成,不定,15544114
2355,35-广告、销售、商业服务,商标注册申请中,有效,10951499
2356,37-安装修理、建筑装潢服务,出具商标注册证明中,有效,10951531
2357,38-电讯、通信服务,出具商标注册证明完成,有效,10951550
2358,42-科研服务,出具商标注册证明完成,有效,10951577
2359,38-电讯、通信服务,商标无效,无效,10951413
2360,09-软件产品、科学仪器,商标注册申请中,有效,10951483
2361,35-广告、销售、商业服务,商标注册申请中,待审,13193724
2362,42-科研服务,商标注册申请中,待审,13193751
2363,35-广告、销售、商业服务,注册申请初步审定,有效,6491269
2364,05-医药制品,商标无效,无效,6765015
2365,05-医药制品,商标注册申请中,有效,8289741
2366,14-珠宝钟表,商标已注册,有效,8289779
2367,24-布料床上用品,商标注册申请中,有效,8289818
2368,05-医药制品,商标无效,无效,8289829
2369,03-日化用品,商标已注册,有效,9791261
2370,05-医药制品,商标注册申请中,有效,10051396
2371,11-家电照明设备,商标注册申请中,有效,7381260
2372,24-布料床上用品,商标已注册,有效,10284419
2373,25-服装鞋帽,注册申请初步审定,有效,10284446
2374,43-餐饮、住宿服务,商标无效,无效,9573289
2375,29-肉、蛋、奶、食用油,商标注册申请中,不定,16441169
2376,18-皮革、雨伞,商标注册申请中,有效,8500536
2377,11-家电照明设备,商标已注册,有效,9012930
2378,42-科研服务,商标注册申请中,待审,14646430
2379,07-机械设备,商标注册申请注册公告排版完成,待审,14646433
2380,35-广告、销售、商业服务,商标无效,无效,14646431
2381,09-软件产品、科学仪器,商标注册申请等待驳回复审,待审,14646432
2382,37-安装修理、建筑装潢服务,商标注册申请注册公告排版完成,不定,15536264
2383,35-广告、销售、商业服务,商标注册申请中,待审,15536266
2384,42-科研服务,商标注册申请受理通知书发文,不定,15536267
2385,45-社交、法律服务,商标注册申请受理通知书发文,待审,15536265
2386,35-广告、销售、商业服务,,不定,15930668
2387,39-旅游、物流服务,商标注册申请等待驳回通知发文,待审,15930666
2388,38-电讯、通信服务,商标注册申请等待驳回通知发文,待审,15930667
2389,35-广告、销售、商业服务,商标注册申请中,待审,17390315
2390,09-软件产品、科学仪器,未知,无效,17390316
2391,42-科研服务,商标注册申请受理通知书发文,待审,17390313
2392,39-旅游、物流服务,商标注册申请受理通知书发文,不定,17390314
2393,39-旅游、物流服务,商标注册申请受理通知书发文,不定,17368822
2394,29-肉、蛋、奶、食用油,注册申请初步审定,有效,11567683
2395,30-糖、茶、糕点、调味品,注册申请初步审定,有效,11567712
2396,35-广告、销售、商业服务,注册申请初步审定,有效,11567754
2397,29-肉、蛋、奶、食用油,注册申请初步审定,不定,12273256
2398,35-广告、销售、商业服务,注册申请初步审定,不定,12273262
2399,30-糖、茶、糕点、调味品,商标无效,无效,12904783
2400,29-肉、蛋、奶、食用油,商标注册申请中,待审,12904743
2401,31-新鲜蔬果,商标注册申请中,待审,12904863
2402,35-广告、销售、商业服务,商标注册申请完成,待审,12904889
2403,29-肉、蛋、奶、食用油,未知,待审,14077548
2404,30-糖、茶、糕点、调味品,商标注册申请完成,待审,15060524
2405,35-广告、销售、商业服务,商标注册申请受理通知书发文,不定,15060577
2406,41-教育、娱乐服务,商标注册申请中,待审,15060670
2407,43-餐饮、住宿服务,商标注册申请中,待审,15060707
2408,30-糖、茶、糕点、调味品,商标注册申请中,待审,15975265
2409,29-肉、蛋、奶、食用油,,不定,18025432
2410,30-糖、茶、糕点、调味品,,不定,18025537
2411,30-糖、茶、糕点、调味品,,不定,19255691
2412,29-肉、蛋、奶、食用油,商标注册申请中,有效,5071887
2413,30-糖、茶、糕点、调味品,注册申请初步审定,有效,5071891
2414,29-肉、蛋、奶、食用油,注册申请部分驳回,有效,10145898
2415,30-糖、茶、糕点、调味品,商标注册申请中,有效,10145938
2416,29-肉、蛋、奶、食用油,商标注册申请中,待审,14077524
2417,30-糖、茶、糕点、调味品,商标注册申请中,无效,14077587
2418,30-糖、茶、糕点、调味品,商标注册申请中,待审,14077609
2419,33-酒,,不定,23904609
2420,33-酒,,不定,23904636
2421,33-酒,,不定,23904648
2422,33-酒,,不定,23904692
2423,33-酒,,不定,23904762
2424,33-酒,,不定,23904723
2425,35-广告、销售、商业服务,商标无效,无效,9990448
2426,30-糖、茶、糕点、调味品,商标注册申请中,有效,7932561
2427,43-餐饮、住宿服务,,不定,18332252
2428,43-餐饮、住宿服务,商标注册申请等待受理中,不定,22791136
2429,30-糖、茶、糕点、调味品,商标注册申请中,有效,9049752
2430,41-教育、娱乐服务,商标注册申请中,有效,10625843
2431,43-餐饮、住宿服务,商标注册申请中,有效,10625865
2432,25-服装鞋帽,商标无效,无效,11902874
2433,22-绳、网及包装物,商标注册申请完成,待审,14672442
2434,09-软件产品、科学仪器,商标已注册,有效,11492960
2435,07-机械设备,商标注册申请中,有效,11492961
2436,07-机械设备,打印驳回或部分驳回通知书,有效,11492962
2437,09-软件产品、科学仪器,商标无效,无效,13333422
2438,42-科研服务,商标无效,无效,13333423
2439,45-社交、法律服务,商标注册申请中,无效,13333424
2440,09-软件产品、科学仪器,商标注册申请中,有效,6537556
2441,09-软件产品、科学仪器,商标注册申请中,有效,6537557
2442,07-机械设备,商标注册申请中,有效,6995166
2443,07-机械设备,商标注册申请中,有效,6995167
2444,07-机械设备,商标注册申请中,有效,6995168
2445,07-机械设备,注册申请部分驳回,有效,9783650
2446,37-安装修理、建筑装潢服务,商标注册申请中,有效,9783667
2447,30-糖、茶、糕点、调味品,未知,待审,14577159
2448,30-糖、茶、糕点、调味品,商标注册申请受理通知书发文,待审,14577160
2449,30-糖、茶、糕点、调味品,商标注册申请注册公告排版完成,不定,15521368
2450,30-糖、茶、糕点、调味品,商标注册申请注册公告排版完成,不定,15521367
2451,30-糖、茶、糕点、调味品,商标注册申请等待驳回通知发文,不定,15521366
2452,39-旅游、物流服务,商标无效,无效,15521365
2453,30-糖、茶、糕点、调味品,商标转让待审中,有效,1748449
2454,35-广告、销售、商业服务,商标注册申请中,有效,9032368
2455,35-广告、销售、商业服务,商标注册申请中,无效,5840844
2456,28-玩具、体育用品,注册申请初步审定,有效,4113503
2457,14-珠宝钟表,商标注册申请中,无效,7307610
2458,14-珠宝钟表,打印驳回或部分驳回通知书,无效,7620129
2459,29-肉、蛋、奶、食用油,商标注册申请中,有效,8548581
2460,33-酒,商标无效,无效,8945944
2461,30-糖、茶、糕点、调味品,商标注册申请中,有效,8932601
2462,29-肉、蛋、奶、食用油,商标注册申请中,有效,9604612
2463,30-糖、茶、糕点、调味品,商标注册申请中,有效,10710852
2464,35-广告、销售、商业服务,商标注册申请中,有效,11150362
2465,35-广告、销售、商业服务,商标无效,无效,11150405
2466,30-糖、茶、糕点、调味品,异议复审完成,有效,7044296
2467,30-糖、茶、糕点、调味品,商标注册申请中,有效,8604401
2468,30-糖、茶、糕点、调味品,打印驳回或部分驳回通知书,无效,8682983
2469,29-肉、蛋、奶、食用油,商标注册申请中,有效,8475635
2470,29-肉、蛋、奶、食用油,打印驳回或部分驳回通知书,无效,8475637
2471,30-糖、茶、糕点、调味品,打印驳回或部分驳回通知书,无效,8475638
2472,30-糖、茶、糕点、调味品,商标注册申请中,无效,8475641
2473,01-化工原料试剂,注册申请初步审定,有效,8829782
2474,29-肉、蛋、奶、食用油,注册申请初步审定,有效,8829785
2475,31-新鲜蔬果,商标注册申请中,有效,8829794
2476,32-饮料啤酒,注册申请初步审定,有效,8829801
2477,35-广告、销售、商业服务,商标注册申请中,有效,8829818
2478,44-医疗、园艺服务,注册申请初步审定,有效,8829832
2479,30-糖、茶、糕点、调味品,注册申请初步审定,有效,8912477
2480,05-医药制品,商标无效,无效,9486850
2481,30-糖、茶、糕点、调味品,商标无效,无效,9486864
2482,32-饮料啤酒,商标已注册,有效,9486881
2483,41-教育、娱乐服务,,不定,16936990
2484,35-广告、销售、商业服务,,不定,16936848
2485,02-颜料涂料,,不定,18313176
2486,02-颜料涂料,,不定,18313177
2487,02-颜料涂料,,不定,18313175
2488,25-服装鞋帽,注册申请初步审定,有效,9841103
2489,35-广告、销售、商业服务,注册申请部分驳回,不定,11915411
2490,09-软件产品、科学仪器,驳回复审中,无效,8236316
2491,09-软件产品、科学仪器,商标注册申请中,无效,9620020
2492,42-科研服务,注册申请初步审定,有效,6764750
2493,42-科研服务,商标注册申请中,有效,6764751
2494,42-科研服务,商标注册申请中,有效,6764752
2495,38-电讯、通信服务,商标无效,无效,1583711
2496,36-保险、金融、不动产服务,商标无效,无效,1591754
2497,41-教育、娱乐服务,商标无效,无效,1559848
2498,35-广告、销售、商业服务,商标无效,无效,1679777
2499,42-科研服务,商标无效,无效,1627983
2500,09-软件产品、科学仪器,商标无效,无效,9384239
2501,41-教育、娱乐服务,商标注册申请中,有效,3089806
2502,09-软件产品、科学仪器,商标注册申请受理通知书发文,待审,15288553
2503,09-软件产品、科学仪器,打印驳回或部分驳回通知书,无效,9856504
2504,25-服装鞋帽,商标注册申请中,有效,8495286
2505,25-服装鞋帽,商标注册申请中,有效,8495308
2506,33-酒,商标无效,无效,13081439
2507,30-糖、茶、糕点、调味品,商标注册申请受理通知书发文,无效,16014164
2508,07-机械设备,商标注册申请中,待审,16041181
2509,35-广告、销售、商业服务,商标注册申请受理通知书发文,无效,16041295
2510,43-餐饮、住宿服务,商标注册申请中,不定,22437387
2511,33-酒,商标注册申请受理通知书发文,不定,22437387
2512,32-饮料啤酒,商标注册申请受理通知书发文,不定,22437387
2513,31-新鲜蔬果,商标注册申请中,待审,22523424
2514,30-糖、茶、糕点、调味品,商标注册申请中,待审,22523424
2515,29-肉、蛋、奶、食用油,商标注册申请中,待审,22523424
2516,33-酒,商标无效,无效,6405035
2517,33-酒,商标注册申请中,无效,6405036
2518,33-酒,商标已注册,有效,6405037
2519,33-酒,"收到异议申请或补充材料,待审",有效,6405038
2520,33-酒,商标注册申请中,有效,6405039
2521,33-酒,商标无效,无效,6405040
2522,33-酒,商标注册申请中,无效,6405041
2523,33-酒,商标无效,无效,6405042
2524,33-酒,商标无效,无效,6405043
2525,33-酒,商标无效,无效,6405044
2526,37-安装修理、建筑装潢服务,商标注册申请中,待审,15134779
2527,44-医疗、园艺服务,注册申请初步审定,有效,7577284
2528,35-广告、销售、商业服务,商标注册申请中,有效,7577292
2529,09-软件产品、科学仪器,商标注册申请中,有效,9794799
2530,03-日化用品,商标无效,无效,10751759
2531,03-日化用品,商标注册申请注册公告排版完成,不定,12265396
2532,03-日化用品,商标无效,无效,10332600
2533,12-交通工具,未知,不定,12584167
2534,09-软件产品、科学仪器,,不定,17126490
2535,12-交通工具,,不定,17955415
2536,09-软件产品、科学仪器,,不定,17947092
2537,12-交通工具,注册申请初步审定,有效,6635523
2538,02-颜料涂料,商标注册申请中,有效,9471460
2539,41-教育、娱乐服务,,不定,23930754
2540,25-服装鞋帽,注册申请部分驳回,有效,8945603
2541,25-服装鞋帽,商标注册申请中,有效,10279458
2542,25-服装鞋帽,打印驳回或部分驳回通知书,有效,10279460
2543,25-服装鞋帽,注册申请初步审定,有效,10279499
2544,25-服装鞋帽,注册申请初步审定,有效,10279502
2545,25-服装鞋帽,,不定,23060911
2546,25-服装鞋帽,,不定,23060912
2547,25-服装鞋帽,,不定,23060913
2548,24-布料床上用品,注册申请初步审定,不定,5094630
2549,25-服装鞋帽,商标注册申请中,不定,14052461
2550,25-服装鞋帽,商标注册申请中,不定,14052462
2551,25-服装鞋帽,商标注册申请中,待审,14052463
2552,25-服装鞋帽,商标注册申请中,不定,14052464
2553,25-服装鞋帽,商标注册申请等待驳回复审,无效,14052519
2554,25-服装鞋帽,商标注册申请注册公告排版完成,不定,14052520
2555,25-服装鞋帽,商标无效,无效,14389272
2556,25-服装鞋帽,商标注册申请中,无效,14389273
2557,25-服装鞋帽,商标无效,无效,14389274
2558,16-书刊、办公用品,未知,不定,17134111
2559,09-软件产品、科学仪器,,不定,19635774
2560,42-科研服务,,不定,19635771
2561,39-旅游、物流服务,注册申请初步审定,有效,8125521
2562,41-教育、娱乐服务,商标注册申请中,无效,8845143
2563,25-服装鞋帽,注册申请初步审定,不定,12110328
2564,25-服装鞋帽,商标注册申请受理通知书发文,不定,15171744
2565,25-服装鞋帽,商标已注册,有效,8228733
2566,25-服装鞋帽,商标注册申请中,有效,10248529
2567,25-服装鞋帽,商标注册申请中,无效,10248530
2568,09-软件产品、科学仪器,打印驳回或部分驳回通知书,不定,11890806
2569,08-手动机械,注册申请初步审定,待审,11890767
2570,08-手动机械,商标注册申请中,待审,13314229
2571,11-家电照明设备,,不定,16031470
2572,07-机械设备,,不定,19269762
2573,09-软件产品、科学仪器,,不定,19269980
2574,12-交通工具,,不定,19270006
2575,09-软件产品、科学仪器,商标注册申请中,不定,4081445
2576,09-软件产品、科学仪器,商标注册申请中,有效,7069343
2577,20-家具、非金属工艺品,,不定,16396139
2578,19-非金属建材,商标注册申请中,有效,8171714
2579,25-服装鞋帽,注册申请初步审定,待审,11952388
2580,28-玩具、体育用品,商标注册申请中,待审,11952768
2581,28-玩具、体育用品,商标注册申请中,待审,11952776
2582,28-玩具、体育用品,商标注册申请中,待审,11952601
2583,28-玩具、体育用品,商标注册申请完成,待审,11952624
2584,25-服装鞋帽,商标无效,无效,11952413
2585,25-服装鞋帽,注册申请部分驳回,待审,11952456
2586,25-服装鞋帽,商标注册申请中,待审,11952473
2587,28-玩具、体育用品,商标注册申请中,待审,11952567
2588,28-玩具、体育用品,商标注册申请完成,待审,11952641
2589,18-皮革、雨伞,商标注册申请受理通知书发文,不定,14682352
2590,18-皮革、雨伞,商标注册申请中,待审,14682325
2591,18-皮革、雨伞,商标注册申请受理通知书发文,待审,14682353
2592,18-皮革、雨伞,商标注册申请受理通知书发文,待审,14682288
2593,18-皮革、雨伞,商标注册申请受理通知书发文,不定,14682305
2594,18-皮革、雨伞,商标注册申请完成,待审,14682286
2595,25-服装鞋帽,,不定,20860805
2596,25-服装鞋帽,商标续展完成,有效,720547
2597,25-服装鞋帽,商标续展中,有效,720546
2598,09-软件产品、科学仪器,商标注册申请中,有效,9210279
2599,25-服装鞋帽,商标注册申请中,待审,14133848
2600,33-酒,商标注册申请完成,无效,14133692
2601,34-烟草烟具,商标注册申请中,有效,10183669
2602,33-酒,打印驳回或部分驳回通知书,无效,10183533
2603,33-酒,商标无效,无效,10460020
2604,33-酒,注册申请初步审定,有效,10460025
2605,35-广告、销售、商业服务,,不定,18926442
2606,14-珠宝钟表,,不定,18926335
2607,11-家电照明设备,商标无效,无效,12799931
2608,09-软件产品、科学仪器,商标注册申请中,有效,6492986
2609,41-教育、娱乐服务,商标已注册,有效,6449122
2610,09-软件产品、科学仪器,商标注册申请中,有效,10607950
2611,35-广告、销售、商业服务,商标注册申请中,不定,16711937
2612,35-广告、销售、商业服务,商标注册申请中,无效,9636735
2613,30-糖、茶、糕点、调味品,商标注册申请中,有效,9620300
2614,07-机械设备,商标注册申请注册公告排版完成,不定,12281813
2615,11-家电照明设备,商标注册申请中,不定,12282057
2616,09-软件产品、科学仪器,注册申请初步审定,不定,12281895
2617,40-材料加工,商标注册申请注册公告排版完成,待审,12525681
2618,35-广告、销售、商业服务,,不定,19967727
2619,35-广告、销售、商业服务,,不定,19967588
2620,35-广告、销售、商业服务,,不定,19967631
2621,35-广告、销售、商业服务,,不定,19967663
2622,35-广告、销售、商业服务,,不定,19967695
2623,35-广告、销售、商业服务,,不定,21174349
2624,14-珠宝钟表,,不定,21195429
2625,36-保险、金融、不动产服务,,不定,21195526
2626,11-家电照明设备,,不定,21270173
2627,12-交通工具,,不定,21558691
2628,14-珠宝钟表,商标无效,无效,11043069
2629,35-广告、销售、商业服务,打印驳回或部分驳回通知书,不定,12004779
2630,20-家具、非金属工艺品,商标注册申请中,待审,14284085
2631,42-科研服务,,不定,17537419
