487,2013-06-26,住所,北京市海淀区知春路108号2号楼7层701室,北京市石景山区银河南街2号院4号楼12层1509,2017-03-13,13017
488,2012-11-05,"实缴的出资额,实缴的出资方式,实缴的出资时间,实缴的出资方式,实缴的出资时间",1 艾西达克股份有限公司 20.79 外国(地区)企业2 林建聪 0.21 外籍自然人,1 艾西达克股份有限公司 20.79 外国(地区)企业2 林建聪 0.21 外籍自然人,2017-06-14,13017
489,2012-11-05,实收资本(金),15.15 万元,21 万元,2017-03-13,13017
490,2012-11-05,"实缴的出资额,实缴的出资方式,实缴的出资时间",1 艾西达克股份有限公司 20.79 外国(地区)企业2 林建聪 0.21 外籍自然人,1 艾西达克股份有限公司 20.79 外国(地区)企业2 林建聪 0.21 外籍自然人,2017-03-13,13017
491,2011-09-07,"认缴的出资额,认缴的出资时间,实缴的出资额,实缴的出资时间,认缴的出资时间,实缴的出资额,实缴的出资时间",1 艾西达克股份有限公司 72.77 外国(地区)企业2 林建聪 0.74 外籍自然人,1 艾西达克股份有限公司 20.79 外国(地区)企业2 林建聪 0.21 外籍自然人,2017-06-14,13017
492,2011-09-07,法定代表人,郑美淑,陈灿,2017-03-13,13017
493,2011-09-07,注册资本,73.5万元,21万元,2017-03-13,13017
494,2011-09-07,"认缴的出资额,认缴的出资时间,实缴的出资额,实缴的出资时间",1 艾西达克股份有限公司 72.77 外国(地区)企业2 林建聪 0.74 外籍自然人,1 艾西达克股份有限公司 20.79 外国(地区)企业2 林建聪 0.21 外籍自然人,2017-03-13,13017
495,2011-09-07,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 郑美淑* 执行董事2 郑美淑* 经理3 周锦钟 监事,(注：标有*标志的为法定代表人)1 陈灿* 执行董事2 陈灿* 经理3 周锦钟 监事,2017-03-13,13017
496,2010-07-30,实收资本(金),0 万元,15.15 万元,2017-03-13,13017
497,2010-07-30,实缴的出资额,1 艾西达克股份有限公司 72.77 外国(地区)企业2 林建聪 0.74 外籍自然人,1 艾西达克股份有限公司 72.77 外国(地区)企业2 林建聪 0.74 外籍自然人,2017-03-13,13017
498,2012-11-22,实收资本(金),40 万元,100 万元,2017-03-13,13169
499,2012-11-22,实缴的出资额,1 郑松 62 自然人股东2 邱文壮 30 自然人股东3 郑苗苗 8 自然人股东,1 郑松 62 自然人股东2 邱文壮 30 自然人股东3 郑苗苗 8 自然人股东,2017-03-13,13169
500,2013-05-07,住所,北京市朝阳区建国路15号院甲1号北岸1292三间房创意生活园区7-1203,北京市朝阳区东四环中路39号3层A单元303,2017-03-14,13283
501,2013-01-21,住所,北京市通州区漷县镇漷兴一街1352号,北京市朝阳区建国路15号院甲1号北岸1292三间房创意生活园区7-1203,2017-03-14,13283
502,2014-03-13,经营范围,技术推广服务；经济贸易咨询；销售建筑设备、五金交电、日用品。,技术推广服务；经济贸易咨询；销售建筑设备、五金交电、日用品、社会公共安全设备及器材、机械设备、电子产品。,2017-01-19,13297
503,2013-07-23,住所,北京市朝阳区朝阳北路199号摩码大厦0705号,北京市朝阳区朝阳北路199号摩码大厦1206室,2017-01-19,13297
504,2015-12-02,经营范围,销售家具、建筑材料、工艺美术品、金属制品、日用品、五金交电、针纺织品、木制品、纸制品、玻璃制品、塑料制品、橡胶制品、电器设备；家具设计；家居装饰设计；科技开发、咨询、服务、转让；货物进出口。,销售家具、建筑材料、工艺美术品、金属制品、日用品、五金交电、针纺织品、木制品、纸制品、玻璃制品、塑料制品、橡胶制品、电器设备；家具设计；家居装饰设计；科技开发、咨询、服务、转让；货物进出口。依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,2017-03-13,13331
505,2016-11-11,营业期限,10,20,2017-03-13,13483
506,2011-12-26,住所,北京市海淀区田村路甲11号221,北京市海淀区大慧寺19号十号楼517房间,2017-03-13,13483
507,2011-12-26,经营范围,代理、发布广告；法律、行政法规、国务院决定禁止的，不得经营；法律、行政法规、国务院决定规定应经许可的，经审批机关批准并经工商行政管理机关登记注册后方可经营；法律、行政法规、国务院决定未规定许可的，自主选择经营项目开展经营活动。,制作、代理、发布广告。(未取得行政许可的项目除外),2017-03-13,13483
508,2015-05-28,投资人,1 袁显鹏 自然人股东2 崔庆 自然人股东3 李光宇 自然人股东,1 袁显鹏 自然人股东2 崔庆 自然人股东,2017-03-13,13488
509,2015-05-28,注册资本,200万元,134万元,2017-03-18,13488
510,2013-08-06,"认缴的出资额,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间",1 崔庆   自然人股东2 袁显鹏   自然人股东3 李光宇   自然人股东,1 袁显鹏 68 自然人股东2 崔庆 66 自然人股东3 李光宇 66 自然人股东,2017-07-06,13488
511,2013-08-06,注册资本,10万元,200万元,2017-03-13,13488
512,2013-08-06,实收资本(金),10 万元,200 万元,2017-03-13,13488
513,2013-08-06,"认缴的出资额,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间",1 崔庆   自然人股东2 袁显鹏   自然人股东3 李光宇   自然人股东,1 袁显鹏 68 自然人股东2 崔庆 66 自然人股东3 李光宇 66 自然人股东,2017-03-13,13488
514,2011-01-12,住所,北京市海淀区上地十街1号院5号楼612室,北京市海淀区上地东里3区5号楼6单元302室(住宅),2017-03-13,13488
515,2011-01-12,经营范围,法律、行政法规、国务院决定禁止的，不得经营；法律、行政法规、国务院决定规定应经许可的，经审批机关批准并经工商行政管理机关登记注册后方可经营；法律、行政法规、国务院决定未规定许可的，自主选择经营项目开展经营活动。,技术开发、技术咨询、技术转让、技术服务；销售机械设备、计算机、软件及辅助设备、五金交电、文化用品、塑料制品、工艺品。,2017-03-13,13488
516,2016-08-05,投资人,变更前(注：标有*标志的为法定代表人)1 宋慰祖* 董事长2 陈冬亮 董事3 黄平 董事4 宋慰祖* 总经理5 韩俊英 监事,变更后(注：标有*标志的为法定代表人)1 刘爽* 董事长2 曹春建 董事3 谭忠 董事4 刘爽* 经理5 董凤鸾 监事,2017-03-18,13599
517,2016-08-05,法定代表人,宋慰祖,刘爽,2017-03-13,13599
518,2016-08-05,投资人,1 北京工业设计促进会 社团法人2 宋慰祖 自然人股东,1 北京工业设计促进会 社团法人2 刘爽 自然人股东,2017-03-13,13599
519,2016-08-05,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 宋慰祖* 董事长2 陈冬亮 董事3 黄平 董事4 宋慰祖* 总经理5 韩俊英 监事,(注：标有*标志的为法定代表人)1 刘爽* 董事长2 曹春建 董事3 谭忠 董事4 刘爽* 经理5 董凤鸾 监事,2017-03-13,13599
520,2014-05-21,营业期限,10,50,2017-03-13,13623
521,2016-08-18,住所,北京市海淀区上地信息路2号(北京实创高科技发展总公司2-2号D栋1-8层)4层407,北京市海淀区上地五街7号六层601,2017-03-13,13700
522,2016-08-18,法定代表人,韩冰,冯登殿,2017-03-13,13700
523,2016-08-18,投资人,1 韩冰 自然人股东2 冯登殿 自然人股东,1 冯登殿 自然人股东2 张巍 自然人股东3 范来华 自然人股东4 王品 自然人股东5 单裕强 自然人股东,2017-03-13,13700
524,2016-08-18,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 韩冰* 执行董事2 冯登殿 经理3 祁长福 监事,(注：标有*标志的为法定代表人)1 冯登殿* 执行董事2 张巍 经理3 王品 监事4 单裕强 监事,2017-03-13,13700
525,2016-08-18,投资人,变更前(注：标有*标志的为法定代表人)1 韩冰* 执行董事2 冯登殿 经理3 祁长福 监事,变更后(注：标有*标志的为法定代表人)1 冯登殿* 执行董事2 张巍 经理3 王品 监事4 单裕强 监事,2017-03-18,13700
526,2015-06-30,经营范围,技术开发、技术咨询、技术服务、技术转让；技术培训；计算机系统服务；基础软件服务、应用软件服务；销售计算机、软件及辅助设备、电子产品、机械设备。(未取得行政许可的项目除外),技术开发、技术咨询、技术服务、技术转让；技术培训；计算机系统服务；基础软件服务、应用软件服务；销售计算机、软件及辅助设备、电子产品、机械设备。依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,2017-03-13,13700
527,2013-09-22,住所,北京市东城区西革新里60号1楼3-3-22,北京市丰台区角门北路3号院6号楼201内345,2016-04-03,13782
528,2011-04-20,住所,北京市丰台区西局后街甲3号,北京市东城区西革新里60号1楼3-3-22,2016-04-03,13782
529,2015-04-27,经营范围,销售金属材料、钢材、针纺织品、百货、五金、交电、化工产品(不含危险化学品及一类易制毒化学品)计算机及外围设备、木材、水泥、汽车配件、工艺美术品。(未取得行政许可的项目除外),销售金属材料、钢材、针纺织品、百货、五金、交电、化工产品(不含危险化学品及一类易制毒化学品)计算机及外围设备、木材、水泥、汽车配件、工艺美术品。依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,2017-03-13,13857
530,2013-11-11,法定代表人,杨绍晖,李彤,2017-03-13,13857
531,2013-11-11,"认缴的出资时间,实缴的出资时间,投资人",1 杨绍晖 1200 自然人股东2 祁淑珍 800 自然人股东,1 李彤 1200 自然人股东2 祁淑珍 800 自然人股东,2017-03-13,13857
532,2013-11-11,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 杨绍晖* 执行董事2 杨绍晖* 经理3 祁淑珍 监事,(注：标有*标志的为法定代表人)1 李彤* 执行董事2 李彤* 经理3 祁淑珍 监事,2017-03-13,13857
533,2013-11-11,"认缴的出资时间,实缴的出资时间,投资人,实缴的出资时间,投资人",1 杨绍晖 1200 自然人股东2 祁淑珍 800 自然人股东,1 李彤 1200 自然人股东2 祁淑珍 800 自然人股东,2017-06-07,13857
534,2012-05-21,住所,北京市海淀区安宁庄路农工商分公司院内,北京市海淀区清河安宁庄路4号9号办公楼220室,2017-03-13,13857
535,2012-05-21,经营范围,销售金属材料、钢材、针纺织品、百货、五金、交电、化工产品(不含危险化学品及一类易制毒化学品)计算机及外围设备、木材、水泥、汽车配件、工艺美术品；法律、行政法规、国务院决定禁止的，不得经营；法律、行政法规、国务院决定规定应经许可的，经审批机关批准并经工商行政管理机关登记注册后方可经营；法律、行政法规、国务院决定未规定许可的，自主选择经营项目开展经营活动。,销售金属材料、钢材、针纺织品、百货、五金、交电、化工产品(不含危险化学品及一类易制毒化学品)计算机及外围设备、木材、水泥、汽车配件、工艺美术品。(未取得行政许可的项目除外),2017-03-13,13857
536,2010-01-20,法定代表人,杨作忠,杨绍晖,2017-03-13,13857
537,2010-01-20,投资人,1 杨作忠 1200 自然人股东2 祁淑珍 800 自然人股东,1 杨绍晖 1200 自然人股东2 祁淑珍 800 自然人股东,2017-03-13,13857
538,2010-01-20,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 杨作忠* 执行董事2 杨作忠* 总经理3 康芝英 监事,(注：标有*标志的为法定代表人)1 杨绍晖* 执行董事2 杨绍晖* 经理3 祁淑珍 监事,2017-03-13,13857
539,2015-08-17,经营范围,技术开发、技术转让、技术咨询、技术服务、技术推广；销售计算机、软件及辅助设备、通讯设备、机械设备、建筑材料、五金、交电、家用电器、照相器材、工艺品、日用杂货、厨卫用具、文化用品、体育用品、礼品、化工产品(不含危险化学品及一类易制毒化学品)；电脑动画设计；工艺美术设计；室内装饰工程设计；机械设备租赁；会议服务；计算机系统服务；经济贸易咨询；计算机维修；家用电器修理；仪器仪表维修；办公设备维修。(未取得行政许可的项目除外),技术开发、技术转让、技术咨询、技术服务、技术推广；销售计算机、软件及辅助设备、通讯设备、机械设备、建筑材料、五金、交电、家用电器、照相器材、工艺品、日用杂货、厨卫用具、文化用品、体育用品、礼品、化工产品(不含危险化学品及一类易制毒化学品)；电脑动画设计；工艺美术设计；室内装饰工程设计；机械设备租赁；会议服务；计算机系统服务；经济贸易咨询；计算机维修；家用电器修理；仪器仪表维修；办公设备维修。依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,2017-03-13,13893
540,2012-02-03,住所,北京市海淀区知春路49号希格玛公寓5号楼B座509室,北京市海淀区花园路1号108室,2017-03-13,13893
541,2012-02-03,经营范围,法律、行政法规、国务院决定禁止的，不得经营；法律、行政法规、国务院决定规定应经许可的，经审批机关批准并经工商行政管理机关登记注册后方可经营；法律、行政法规、国务院决定未规定许可的，自主选择经营项目开展经营活动。,技术开发、技术转让、技术咨询、技术服务、技术推广；销售计算机、软件及辅助设备、通讯设备、机械设备、建筑材料、五金、交电、家用电器、照相器材、工艺品、日用杂货、厨卫用具、文化用品、体育用品、礼品、化工产品(不含危险化学品及一类易制毒化学品)；电脑动画设计；工艺美术设计；室内装饰工程设计；机械设备租赁；会议服务；计算机系统服务；经济贸易咨询；计算机维修；家用电器修理；仪器仪表维修；办公设备维修。(未取得行政许可的项目除外),2017-03-13,13893
542,2017-06-22,住所,北京市海淀区东北旺五队唐家岭路8号,北京市海淀区丰贤中路7号4号楼四层4002号,2017-06-27,13969
543,2015-05-07,经营范围,水处理技术、工业专用设备、化工产品(不含危险化学品及一类易制毒化学品)的技术开发、技术服务、销售；法律、行政法规、国务院决定禁止的，不得经营；法律、行政法规、国务院决定规定应经许可的，经审批机关批准并经工商行政管理机关登记注册后方可经营；法律、行政法规、国务院决定未规定许可的，自主选择经营项目开展经营活动。实物出资１５万元。,水处理技术、工业专用设备、化工产品(不含危险化学品及一类易制毒化学品)的技术开发、技术服务、销售。实物出资１５万元。依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,2017-03-13,13969
544,2009-07-24,注册资本,30万元,300万元,2017-03-27,13969
545,2009-07-24,"认缴的出资额,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间",无,1 张宏杰 165 自然人股东2 常奇峰 135 自然人股东,2017-06-07,13969
546,2009-07-24,实收资本(金),万元,300 万元,2017-03-13,13969
547,2009-07-24,"认缴的出资额,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间",无,1 张宏杰 165 自然人股东2 常奇峰 135 自然人股东,2017-03-13,13969
548,2017-06-16,经营范围,技术开发、技术转让、技术咨询、技术服务；销售计算机、软件及辅助设备、机械设备、通讯设备、电子产品、文化用品；仪器仪表维修；办公设备维修。(未取得行政许可的项目除外),技术开发、技术转让、技术咨询、技术服务；销售计算机、软件及辅助设备、机械设备、通讯设备、电子产品、文化用品；仪器仪表维修；办公设备维修。企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。,2017-06-27,14060
549,2013-05-15,住所,北京市海淀区西三环北路50号院6号楼507室,北京市海淀区学清路9号汇智大厦A楼(一单元)306C室,2017-03-13,14060
550,2011-06-08,"认缴的出资额,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间,投资人,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间,投资人",1 翟应启 100 自然人股东,1 翟应启 475 自然人股东2 黄宁庆 25 自然人股东,2017-06-06,14060
551,2011-06-08,法定代表人,赵宏伟,翟应启,2017-03-13,14060
552,2011-06-08,注册资本,100万元,500万元,2017-03-13,14060
553,2011-06-08,实收资本(金),100 万元,500 万元,2017-03-13,14060
554,2011-06-08,经营范围,技术推广。(法律、行政法规、国务院决定禁止的，不得经营；法律、行政法规、国务院决定规定应经许可的，经审批机关批准并经工商行政管理机关登记注册后方可经营；法律、行政法规、国务院决定未规定许可的，自主选择经营项目开展经营活动。),技术开发、技术转让、技术咨询、技术服务；销售计算机、软件及辅助设备、机械设备、通讯设备、电子产品、文化用品；仪器仪表维修；办公设备维修。(未取得行政许可的项目除外),2017-03-13,14060
555,2011-06-08,"认缴的出资额,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间,投资人",1 翟应启 100 自然人股东,1 翟应启 475 自然人股东2 黄宁庆 25 自然人股东,2017-03-13,14060
556,2011-06-08,企业类型,有限责任公司(自然人独资),有限责任公司(自然人投资或控股),2017-03-13,14060
557,2011-06-08,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 赵宏伟* 执行董事2 赵宏伟* 经理3 翟应启 监事,(注：标有*标志的为法定代表人)1 翟应启* 执行董事2 翟应启* 经理3 黄宁庆 监事,2017-03-13,14060
558,2010-07-15,经营范围,法律、行政法规、国务院决定禁止的，不得经营；法律、行政法规、国务院决定规定应经许可的，经审批机关批准并经工商行政管理机关登记注册后方可经营；法律、行政法规、国务院决定未规定许可的，自主选择经营项目开展经营活动。,技术推广。(法律、行政法规、国务院决定禁止的，不得经营；法律、行政法规、国务院决定规定应经许可的，经审批机关批准并经工商行政管理机关登记注册后方可经营；法律、行政法规、国务院决定未规定许可的，自主选择经营项目开展经营活动。),2017-03-13,14060
559,2010-07-15,投资人,1 李晓辉 100 自然人股东,1 翟应启 100 自然人股东,2017-03-13,14060
560,2010-07-15,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 李晓辉* 执行董事2 李晓辉* 经理3 李根长 监事,(注：标有*标志的为法定代表人)1 赵宏伟* 执行董事2 赵宏伟* 经理3 翟应启 监事,2017-03-13,14060
561,2010-07-15,住所,北京市海淀区苏家坨镇西小营村粮店南街66号平房,北京市海淀区西三环北路50号院6号楼507室,2017-03-13,14060
562,2010-07-15,法定代表人,李晓辉,赵宏伟,2017-03-13,14060
563,2009-10-15,法定代表人,田聪,李晓辉,2017-03-13,14060
564,2009-10-15,投资人,1 张寿恒 50 自然人股东2 肖淦元 50 自然人股东,1 李晓辉 100 自然人股东,2017-03-13,14060
565,2009-10-15,企业类型,有限责任公司(自然人投资或控股),有限责任公司(自然人独资),2017-03-13,14060
566,2009-10-15,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 田聪* 执行董事2 田聪* 经理3 肖淦元 监事,(注：标有*标志的为法定代表人)1 李晓辉* 执行董事2 李晓辉* 经理3 李根长 监事,2017-03-13,14060
567,2016-01-14,经营范围,技术开发；组织国内文化艺术交流活动(除演出)；展览展示服务；企业形象策划；信息咨询(除中介)；销售保健用品、体育用品、日用百货、电子产品、化工产品(除一类 易制毒化学品)、五金交电、汽车配件、办公设备。,批发预包装食品(食品流通许可证有效期至2018年03月03日)。技术开发；组织文化艺术交流活动(不含营业性演出)；承办展览展示活动；企业策划；经济贸易咨询；销售保健用品、体育用品、日用杂货、电子产品、化工产品(不含危险化学品及一类易制毒化学品)、汽车零配件、化肥、谷物；委托生产肥料；货物进出口。依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,2017-03-13,14068
568,2014-09-09,投资人,1 李明 自然人股东2 徐克志 自然人股东,1 李明 自然人股东2 李桂荣 自然人股东,2017-03-13,14147
569,2014-03-19,住所,北京市通州区翠屏北里1号楼1202号,北京市通州区宋庄镇白庙村村委会北800米,2017-03-13,14147
570,2012-09-28,住所,北京市通州区新华北街62号,北京市通州区翠屏北里1号楼1202号,2017-03-13,14147
571,2012-09-28,注册资本,50万元,500万元,2017-03-13,14147
572,2012-09-28,实收资本(金),50 万元,500 万元,2017-03-13,14147
573,2012-09-28,"认缴的出资额,实缴的出资额",1 徐克志 27.5 自然人股东2 李明 22.5 自然人股东,1 徐克志 305 自然人股东2 李明 195 自然人股东,2017-03-13,14147
574,2012-09-28,"认缴的出资额,实缴的出资额,实缴的出资额",1 徐克志 27.5 自然人股东2 李明 22.5 自然人股东,1 徐克志 305 自然人股东2 李明 195 自然人股东,2017-06-14,14147
575,2011-12-08,投资人,1 李明 42.5 自然人股东2 左明 7.5 自然人股东,1 徐克志 27.5 自然人股东2 李明 22.5 自然人股东,2017-03-13,14147
576,2014-11-28,法定代表人,刘国田,高学海,2017-03-13,14180
577,2014-11-28,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 刘国田* 执行董事2 刘国田* 经理3 孟翔波 监事,(注：标有*标志的为法定代表人)1 高学海* 执行董事2 高学海* 经理3 孟翔波 监事,2017-03-13,14180
578,2013-07-02,经营范围,技术开发；销售仪器仪表、五金交电、建筑材料、装饰材料、百货、服装鞋帽、办公用品、电子产品。,技术开发；销售仪器仪表、五金交电、建筑材料、装饰材料、百货、服装鞋帽、办公用品、电子产品、汽车零配件、摩托车零配件、化工产品(不含危险化学品)。,2017-03-13,14180
579,2015-03-31,注册资本,10万元,100万元,2017-03-21,14705
580,2015-01-30,经营范围,销售工艺美术品、日用品、服装鞋帽、电子产品、办公用品、家用电器、计算机、软件及辅助设备、建筑材料、花卉；技术推广；会议服务；承办展览展示；图文设计。未经专项审批的项目除外,销售工艺美术品、日用品、服装鞋帽、电子产品、办公用品、家用电器、计算机、软件及辅助设备、建筑材料、花卉；技术推广；会议服务；承办展览展示；图文设计。依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动。,2017-03-13,14705
581,2017-02-08,经营范围,技术开发、技术转让、技术服务、技术咨询；计算机系统服务；基础软件服务；应用软件服务；投资管理；经济信息咨询；销售计算机、软件及辅助设备、电子产品。非专利技术出资3300万元。,技术开发、技术转让、技术服务、技术咨询；计算机系统服务；基础软件服务；应用软件服务；投资管理；经济信息咨询；销售计算机、软件及辅助设备、电子产品。企业依法自主选择经营项目，开展经营活动；依法须经批准的项目，经相关部门批准后依批准的内容开展经营活动；不得从事本市产业政策禁止和限制类项目的经营活动。,2017-03-14,14870
582,2012-12-17,住所,北京市海淀区西直门外大街168号腾达大厦20层08房间,北京市海淀区交大东路41号院1号楼215室,2017-03-14,14870
583,2011-10-09,"认缴的出资额,实缴的出资额,实缴的出资额",1 徐明苗 10 自然人股东,1 徐明苗 500 自然人股东,2017-06-28,14948
584,2011-10-09,注册资本,10万元,500万元,2017-03-13,14948
585,2011-10-09,实收资本(金),10 万元,500 万元,2017-03-13,14948
586,2011-10-09,经营范围,销售首饰、工艺品。,销售珠宝首饰、工艺品。,2017-03-13,14948
587,2011-10-09,"认缴的出资额,实缴的出资额",1 徐明苗 10 自然人股东,1 徐明苗 500 自然人股东,2017-03-13,14948
588,2011-06-24,"经营场所,经营场所",北京市崇文区永定门外大街101号北京百荣世贸商城市场6D南区东D001、1街6019、6020、2街6029、6032、北区东D026号,北京市东城区永定门外大街101号北京百荣世贸商城市场6D南区东D001、1街6019、6020、2街6029、6032号,2016-08-25,15006
589,2013-01-18,负责人,贾伟,刘玉,2017-03-13,15208
590,2012-02-08,经营场所,北京市海淀区增光路27号院增光佳苑2-1-108,北京市海淀区增光路27号院2号楼2幢27-13,2017-03-13,15208
591,2016-04-01,投资人,1 王永林 自然人股东2 张欣禹 自然人股东3 王峰 自然人股东4 李月明 自然人股东5 李川 自然人股东6 王颂 自然人股东7 魏海青 自然人股东8 马丰民 自然人股东9 陈其忠 自然人股东10 魏岱学 自然人股东,1 王永林 自然人股东2 张欣禹 自然人股东3 王峰 自然人股东4 李月明 自然人股东5 李川 自然人股东6 魏岱学 自然人股东7 马丰民 自然人股东8 陈其忠 自然人股东9 魏海青 自然人股东10 王颂 自然人股东11 许智衍 自然人股东,2017-03-13,15240
592,2015-10-10,投资人,变更前1 王永林 自然人股东2 张欣禹 自然人股东3 王峰 自然人股东4 李月明 自然人股东5 李川 自然人股东6 王颂 自然人股东7 魏海青 自然人股东8 马丰民 自然人股东9 陈其忠 自然人股东10 魏岱学 自然人股东,变更后1 王永林 自然人股东2 张欣禹 自然人股东3 王峰 自然人股东4 李月明 自然人股东5 李川 自然人股东6 魏岱学 自然人股东7 马丰民 自然人股东8 陈其忠 自然人股东9 魏海青 自然人股东10 王颂 自然人股东11 许智衍 自然人股东,2017-03-21,15240
593,2015-10-10,投资人,1 王永林 自然人股东2 张欣禹 自然人股东3 王峰 自然人股东4 李月明 自然人股东5 胡微方 自然人股东6 王颂 自然人股东,1 王永林 自然人股东2 张欣禹 自然人股东3 王峰 自然人股东4 李月明 自然人股东5 李川 自然人股东6 王颂 自然人股东7 魏海青 自然人股东8 马丰民 自然人股东9 陈其忠 自然人股东10 魏岱学 自然人股东,2017-03-13,15240
594,2015-07-31,住所,北京市丰台区南四环西路188号十区2号楼401(园区),北京市海淀区高里掌路1号院15号楼3层2单元301室-719号,2017-03-13,15240
595,2015-07-31,登记管辖变更,丰台分局,海淀分局,2017-03-13,15240
596,2014-12-02,住所,北京市海淀区中关村东路18号A座1607室,北京市丰台区南四环西路188号十区2号楼401(园区),2017-03-13,15240
597,2014-12-02,经营范围,技术开发。(依法须经批准的项目，经相关部门批准后方可开展经营活动),技术开发。,2017-03-13,15240
598,2013-08-20,"认缴的出资额,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间,投资人,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间,投资人",1 王永林 55.38 自然人股东2 王颂 33 自然人股东3 王峰 7.4 自然人股东4 李月明 2.22 自然人股东5 胡微方 2 自然人股东6 王永林 0 自然人股东,1 王永林 55.38 自然人股东2 张欣禹 32.5 自然人股东3 王峰 7.4 自然人股东4 李月明 2.22 自然人股东5 胡微方 2 自然人股东6 王颂 0.5 自然人股东,2017-06-07,15240
599,2013-08-20,"认缴的出资额,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间,投资人",1 王永林 55.38 自然人股东2 王颂 33 自然人股东3 王峰 7.4 自然人股东4 李月明 2.22 自然人股东5 胡微方 2 自然人股东6 王永林 0 自然人股东,1 王永林 55.38 自然人股东2 张欣禹 32.5 自然人股东3 王峰 7.4 自然人股东4 李月明 2.22 自然人股东5 胡微方 2 自然人股东6 王颂 0.5 自然人股东,2017-03-13,15240
600,2011-05-20,住所,北京市海淀区中关村东路18号A座1606室,北京市海淀区中关村东路18号A座1607室,2017-03-13,15240
601,2011-02-12,董事(理事)、经理、监事,(注：标有*标志的为法定代表人)1 王永林* 董事长2 陈昊 董事3 李晨阳 董事4 王纲 董事5 李晨阳 总经理6 胡微方 监事,(注：标有*标志的为法定代表人)1 王永林* 执行董事2 王永林* 经理3 王颂 监事,2017-03-13,15240
602,2011-02-12,经营范围,技术开发。(法律、行政法规、国务院决定禁止的，不得经营；法律、行政法规、国务院决定规定应经许可的，经审批机关批准并经工商行政管理机关登记注册后方可经营；法律、行政法规、国务院决定未规定许可的，自主选择经营项目开展经营活动。),技术开发。,2017-03-13,15240
603,2010-12-13,"认缴的出资额,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间,投资人,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间,投资人",1 王永林 65 自然人股东2 王颂 33 自然人股东3 胡微方 2 自然人股东,1 王永林 55.38 自然人股东2 王颂 33 自然人股东3 王峰 7.4 自然人股东4 李月明 2.22 自然人股东5 胡微方 2 自然人股东6 王永林 0 自然人股东,2017-06-07,15240
604,2010-12-13,经营范围,法律、行政法规、国务院决定禁止的，不得经营；法律、行政法规、国务院决定规定应经许可的，经审批机关批准并经工商行政管理机关登记注册后方可经营；法律、行政法规、国务院决定未规定许可的，自主选择经营项目开展经营活动。,技术开发。(法律、行政法规、国务院决定禁止的，不得经营；法律、行政法规、国务院决定规定应经许可的，经审批机关批准并经工商行政管理机关登记注册后方可经营；法律、行政法规、国务院决定未规定许可的，自主选择经营项目开展经营活动。),2017-03-13,15240
605,2010-12-13,"认缴的出资额,认缴的出资方式,认缴的出资时间,实缴的出资额,实缴的出资方式,实缴的出资时间,投资人",1 王永林 65 自然人股东2 王颂 33 自然人股东3 胡微方 2 自然人股东,1 王永林 55.38 自然人股东2 王颂 33 自然人股东3 王峰 7.4 自然人股东4 李月明 2.22 自然人股东5 胡微方 2 自然人股东6 王永林 0 自然人股东,2017-03-13,15240
606,2016-12-15,注册资本,100万元,550万元,2017-03-18,15250
607,2014-12-24,注册资本,10万元,100万元,2017-03-18,15250
