8399,张代华,法定代表人,137166
8400,姜鹏明,法定代表人,137190
8401,高才山,法定代表人,137300
8402,高才山,法定代表人,137381
8403,金永戈,法定代表人,137466
1441,金永戈,执行董事,137466
1440,金永戈,总经理,137466
1442,陈合莲,监事,137466
8404,李杰,法定代表人,137535
8405,董乐,法定代表人,137560
8406,李坪,法定代表人,137609
8407,鲍亚曦,法定代表人,137723
8408,谭娓,法定代表人,137749
8409,张建娜,法定代表人,137783
1443,那宝良,经理,137821
8410,那宝良,法定代表人,137821
8411,赵立志,法定代表人,137928
8412,张康强,法定代表人,137942
8413,王士之,法定代表人,138041
8414,鞠爽,法定代表人,138141
8415,黄敏,法定代表人,138226
8416,周磊,法定代表人,138233
8417,陈德秀,法定代表人,138326
1444,姬野富士夫,董事,138342
1445,姬野泰宏,董事长,138342
1446,姬野富治,董事,138342
8418,姬野泰宏,法定代表人,138342
8419,冯秀芳,法定代表人,138401
8420,吕孝国,法定代表人,138482
1447,吕孝国,执行董事,138482
1448,吕孝国,总经理,138482
1449,蔡禄元,执行董事,138539
8421,蔡禄元,法定代表人,138539
8422,许振华,法定代表人,138603
8423,乔文建,法定代表人,138686
1451,乔文建,总经理,138686
1450,乔文建,执行董事,138686
8424,刘先军,法定代表人,138754
1453,裴黎,总经理,138844
1452,张仁君,监事,138844
8425,裴黎,法定代表人,138844
8426,郑泰根,法定代表人,138948
1454,郑京云,监事,138948
8427,任桂领,法定代表人,139009
8428,刘峥,法定代表人,139077
8429,刘学志,法定代表人,139115
8430,杨海英,法定代表人,139207
1455,李盈颖,执行董事,139292
8431,李盈颖,法定代表人,139292
1457,房兴太,执行董事,139413
8432,房兴太,法定代表人,139413
1456,房兴太,总经理,139413
1458,徐承玉,监事,139546
8433,呼永军,法定代表人,139546
8434,高飞,法定代表人,139625
8435,于晓微,法定代表人,139700
8436,施建新,法定代表人,139922
1460,黄安银,总经理,140018
1459,黄安银,执行董事,140018
8437,黄安银,法定代表人,140018
1462,冀有党,总经理,140051
8438,李钊,法定代表人,140051
1461,冀有党,董事,140051
1464,骆士雄,执行董事,140143
1463,骆士雄,总经理,140143
8439,骆士雄,法定代表人,140143
8440,许元料,法定代表人,140239
8441,李汉杰,法定代表人,140321
8442,田立业,法定代表人,140338
1465,孙国敬,监事,140344
8443,王建军,法定代表人,140344
1468,柳东春,总经理,140426
1467,柳东春,执行董事,140426
1466,柳东俊,监事,140426
8444,柳东春,法定代表人,140426
8445,刘旭,法定代表人,140515
1469,果淑颖,执行董事,140541
8446,果淑颖,法定代表人,140541
1470,果淑颖,经理,140541
1472,薛志坚,执行董事,140575
1471,薛志坚,经理,140575
8447,薛志坚,法定代表人,140575
8448,游义辉,法定代表人,140593
1475,邓维林,执行董事,140686
1474,邓维林,经理,140686
1473,邓文冬,监事,140686
8449,邓维林,法定代表人,140686
8450,吴伟,法定代表人,140749
8451,高燕,法定代表人,140830
8452,郭淑霞,法定代表人,140839
8453,李明,法定代表人,140985
8454,刘继洲,法定代表人,141062
1476,赵益津,监事,141062
8455,黄永浩,法定代表人,141229
8456,申戈,法定代表人,141284
1477,申戈,执行董事,141284
8457,郑奎江,法定代表人,141336
1478,徐玉星,监事,141336
1479,郑奎江,总经理,141336
1480,蒋长海,监事,141379
8458,吴明军,法定代表人,141379
8459,刘京云,法定代表人,141437
8460,卞创南,法定代表人,141465
1482,卞创南,经理,141465
1481,卞创南,执行董事,141465
1483,梁明荣,董事,141562
8461,贾军民,法定代表人,141562
8462,董燕彬,法定代表人,141735
1484,董燕彬,经理,141735
1485,董燕彬,执行董事,141735
1487,袁文熙,执行董事,141792
1486,袁文熙,经理,141792
8463,袁文熙,法定代表人,141792
8464,张建立,法定代表人,141821
8465,张建立,法定代表人,141919
8466,王逢进,法定代表人,141995
1489,王逢进,总经理,141995
1488,王逢进,执行董事,141995
8467,刘黎,法定代表人,142046
1490,梁代鹏,执行董事,142137
1491,梁代鹏,经理,142137
8468,梁代鹏,法定代表人,142137
8469,赵连生,法定代表人,142191
8470,吴岳,法定代表人,142207
8471,张慧斌,法定代表人,142247
1492,武云光,监事,142247
8472,何唯良,法定代表人,142359
8473,付秀琴,法定代表人,142363
8474,潘万旭,法定代表人,142545
8475,郑建禧,法定代表人,142622
8476,宛艳辉,法定代表人,142708
1493,宛琮贺,监事,142708
8477,申艳慧,法定代表人,142766
1495,苏欣荣,执行董事,142858
8478,苏欣荣,法定代表人,142858
1494,苏欣荣,总经理,142858
8479,王秋个,法定代表人,142932
1497,霍晴,执行董事,143035
8480,霍晴,法定代表人,143035
1496,孙全昌,监事,143035
8481,王海,法定代表人,143156
8482,曾群,法定代表人,143290
1499,彭够民,总经理,143313
1500,陈玲章,监事,143313
1498,彭够民,理事长,143313
8483,彭够民,法定代表人,143313
8484,杜军,法定代表人,143402
1501,成桂梅,监事,143402
1502,李中泉,执行董事,143498
1503,李中泉,经理,143498
8485,李中泉,法定代表人,143498
8486,吴德山,法定代表人,143623
1504,杜灵芝,监事,143623
8487,李中泉,法定代表人,143686
8488,王涛,法定代表人,143768
8489,赵天,法定代表人,143804
1505,屠晓青,董事,143804
1506,陈轶钊,董事,143804
8490,高建龙,法定代表人,143817
1507,吴群林,执行董事,143835
1508,吴群林,经理,143835
8491,吴群林,法定代表人,143835
1510,博兰尼·叻达那逸划丰,董事,143901
8492,曲克基,法定代表人,143901
1514,许建巍,董事,143901
1513,蒙特利·叻达那逸划丰,董事,143901
1509,亚佳,董事,143901
1512,操瓦立·叻达那逸划丰,董事,143901
1511,扈洁,董事,143901
8493,刘尧,法定代表人,143925
8494,王顺芝,法定代表人,143996
8495,彭跃荣,法定代表人,144083
1516,彭跃荣,总经理,144083
1515,彭跃荣,执行董事,144083
8496,冯磊,法定代表人,144156
8497,赵爱群,法定代表人,144224
8498,葛美玲,法定代表人,144261
8499,李记存,法定代表人,144340
8500,赵运才,法定代表人,144344
8501,蒋澎,法定代表人,144373
1517,张太杰,监事,144386
1518,马宏羽,执行董事,144386
1519,马宏羽,经理,144386
8502,马宏羽,法定代表人,144386
8503,杨显军,法定代表人,144466
1520,唐镰和彦,董事,144466
8504,杨显军,法定代表人,144568
1521,水晓虹,监事,144568
8505,吴国章,法定代表人,144616
8506,时老全,法定代表人,144747
1522,时松,监事,144747
8507,李春梅,法定代表人,144822
8508,席宾,法定代表人,144867
1523,席美云,监事,144867
8509,阚志东,法定代表人,144875
8510,王山松,法定代表人,144901
8511,梁克勤,法定代表人,144976
1525,梁克勤,执行董事,144976
1524,梁克勤,经理,144976
8512,张磊,法定代表人,145074
8513,宋一同,法定代表人,145251
1526,宋一同,负责人,145251
8514,曹振良,法定代表人,145288
8515,张君,法定代表人,145299
8516,王迪,法定代表人,145391
8517,李广庆,法定代表人,145454
1529,马宝磊,监事,145575
1527,马宝森,执行董事,145575
1528,马宝森,经理,145575
8518,马宝森,法定代表人,145575
8519,刘宁,法定代表人,145664
8520,瞿郁明,法定代表人,145678
1530,瞿郁明,执行董事,145678
8521,杨井田,法定代表人,145747
1531,吴艳菊,监事,145747
1532,杨井田,董事长,145747
8522,李伟嘉,法定代表人,145836
8523,王建,法定代表人,145859
8524,王春,法定代表人,145918
8525,肖小剑,法定代表人,145987
1534,肖小剑,执行董事,145987
1533,肖小剑,总经理,145987
8526,陆玲,法定代表人,146078
1536,关艳珍,执行董事,146125
8527,关艳珍,法定代表人,146125
1535,关艳珍,经理,146125
8528,张军力,法定代表人,146149
1537,姚景周,监事,146149
8529,董晓,法定代表人,146233
1538,孟红娟,监事,146233
8530,马建波,法定代表人,146318
8531,黄全成,法定代表人,146352
8532,聂则功,法定代表人,146435
8533,张迪生,法定代表人,146452
8534,张严兵,法定代表人,146540
8535,杨磊,法定代表人,146542
1539,阮秀珍,监事,146542
8536,殷广强,法定代表人,146639
8537,冯连英,法定代表人,146714
8538,王建民,法定代表人,146742
8539,任红霞,法定代表人,146775
1540,任庆钊,监事,146775
8540,杨丹华,法定代表人,146839
8541,任虹,法定代表人,146990
8542,赵东超,法定代表人,147045
8543,王小玲,法定代表人,147050
8544,贾增顺,法定代表人,147141
1541,杨成俊,监事,147274
1542,金元烈,经理,147274
1543,张翀宁,执行董事,147274
8545,金元烈,法定代表人,147274
8546,卞农,法定代表人,147342
1544,商婷,监事,147342
8547,郑建林,法定代表人,147424
1545,王长旺,监事,147424
1546,岳梅莲,监事,147623
8548,张蕾,法定代表人,147623
8549,朱士领,法定代表人,147689
8550,余少华,法定代表人,147705
1549,尹红起,总经理,147791
1548,尹红起,执行董事,147791
1547,吴荷春,监事,147791
8551,尹红起,法定代表人,147791
1553,郑超群,董事,147878
1551,舒仁德,总经理,147878
1550,孙逢品,董事,147878
8552,张灏,法定代表人,147878
1552,苑竣唐,董事,147878
8553,张景熙,法定代表人,147978
8554,郝付,法定代表人,148047
8555,王晋,法定代表人,148153
8556,崔武强,法定代表人,148237
8557,王德明,法定代表人,148324
8558,白俊苹,法定代表人,148326
8559,曲超,法定代表人,148335
8560,张文军,法定代表人,148413
8561,吴海,法定代表人,148467
1554,付双英,监事,148467
8562,孙权,法定代表人,148480
1555,柯曾富,监事,148480
8563,陈旭华,法定代表人,148557
8564,张维新,法定代表人,148637
8565,王永兴,法定代表人,148715
1556,王书本,监事,148715
8566,田芝磊,法定代表人,148771
1558,田芝磊,经理,148771
1557,田芝磊,执行董事,148771
8567,陈蓬,法定代表人,148815
8568,林颖,法定代表人,148865
8569,袁琰阳,法定代表人,148955
1560,袁琰阳,执行董事,148955
1559,袁琰阳,经理,148955
8570,李春斌,法定代表人,149002
1564,章小佳,董事,149002
1561,张宇昕,监事,149002
1562,李春斌,经理,149002
1563,李春斌,董事长,149002
1566,黄兆庆,执行董事,149085
8571,黄兆庆,法定代表人,149085
1565,黄兆庆,经理,149085
8572,陈志红,法定代表人,149107
8573,张颖,法定代表人,149222
1567,侯天封,监事,149222
8574,杨爱民,法定代表人,149247
1569,边秉贵,经理,149296
1568,边秉贵,执行董事,149296
8575,边秉贵,法定代表人,149296
8576,王洪伟,法定代表人,149301
8577,林文池,法定代表人,149328
8578,王兆明,法定代表人,149412
1570,常凤一,监事,149412
8579,蒋艳萍,法定代表人,149479
1572,董江超,执行董事,149597
1571,董江超,经理,149597
8580,董江超,法定代表人,149597
8581,张秀琼,法定代表人,149740
1573,刘允康,监事,149740
8582,赵天力,法定代表人,149822
1574,程春环,监事,149899
8583,寻永刚,法定代表人,149899
8584,雷焕青,法定代表人,149972
1575,张宏田,监事,149972
1576,雷焕青,执行董事,149972
1577,雷焕青,经理,149972
1579,于烨,执行董事,150016
1580,盛凤华,监事,150016
8585,于烨,法定代表人,150016
1578,于烨,经理,150016
1581,王植志,执行董事,150042
1582,王植志,总经理,150042
8586,王植志,法定代表人,150042
8587,盖彬,法定代表人,150068
1584,盖彬,总经理,150068
1583,盖彬,执行董事,150068
8588,朱良,法定代表人,150127
1585,马满云,监事,150127
8589,郝广生,法定代表人,150252
8590,王电锋,法定代表人,150350
1586,王电锋,执行董事,150350
8591,史海涛,法定代表人,150431
8592,王洋,法定代表人,150484
8593,施翠华,法定代表人,150494
8594,赵千虹,法定代表人,150655
8595,冯超,法定代表人,150746
8596,郭江龙,法定代表人,150781
1587,肖士阔,监事,150781
8597,张长安,法定代表人,150813
8598,李有堂,法定代表人,150816
1588,李有堂,执行董事,150816
1589,李有堂,经理,150816
8599,陈玉琴,法定代表人,150857
8600,孔德涛,法定代表人,150864
1591,刘锦琳,执行董事,150865
1590,刘锦琳,总经理,150865
8601,刘锦琳,法定代表人,150865
1592,庞少娥,监事,150894
8602,许光强,法定代表人,150894
8603,吴开容,法定代表人,150908
8604,芦刚,法定代表人,150939
8605,李建国,法定代表人,150964
8606,田丹,法定代表人,150976
8607,黄万,法定代表人,151007
8608,王东岳,法定代表人,151173
8609,姜振珠,法定代表人,151264
1595,梁春福,监事,151264
1594,姜振珠,董事,151264
1593,姜振珠,经理,151264
8610,曹宗泽,法定代表人,151298
1598,曹宗泽,执行董事,151298
1597,曹宗泽,总经理,151298
1596,倘楚民,监事,151298
1599,施俊荣,董事,151364
1600,朱其杰,董事长,151364
1601,石和平,监事,151364
8611,朱其杰,法定代表人,151364
8612,岳子腾,法定代表人,151644
8613,王东,法定代表人,151769
8614,曹玉强,法定代表人,151811
8615,王琳,法定代表人,151910
8616,曹玉强,法定代表人,152239
1602,倘豪将,负责人,152336
8617,倘豪将,法定代表人,152336
8618,倘豪将,法定代表人,152347
8619,段全胜,法定代表人,152390
1603,冯庚斌,监事,152390
1605,李竹娟,执行董事,152483
1606,苏晨希,监事,152483
8620,李竹娟,法定代表人,152483
1604,李竹娟,总经理,152483
8621,郜凤红,法定代表人,152487
1607,郜凤红,执行董事,152487
1608,郜凤红,经理,152487
8622,黄大品,法定代表人,152662
1610,曹伯锋,总经理,152767
1609,曹伯锋,执行董事,152767
8623,曹伯锋,法定代表人,152767
8624,李志浩,法定代表人,152835
8625,任维娟,法定代表人,152909
1612,任维娟,经理,152909
1611,任维娟,执行董事,152909
8626,王国映,法定代表人,152977
8627,曹东莲,法定代表人,152980
8628,李兵艳,法定代表人,153102
8629,王振新,法定代表人,153189
8630,袁艺,法定代表人,153240
8631,赵云峰,法定代表人,153288
8632,王振新,法定代表人,153331
8633,李艳坤,法定代表人,153408
8634,印凌江,法定代表人,153540
8635,李月仙,法定代表人,153546
8636,鲍金辉,法定代表人,153623
8637,李娜,法定代表人,153694
8638,刘菊芬,法定代表人,153771
8639,华卉,法定代表人,153828
8640,张品通,法定代表人,153851
1615,郑飞跃,监事,153959
1613,张蒙欣,执行董事,153959
8641,张蒙欣,法定代表人,153959
1614,张蒙欣,总经理,153959
1616,苑芝,监事,153993
8642,刘玉梅,法定代表人,153993
8643,钱诗群,法定代表人,154010
1617,丁振颖,监事,154089
8644,王柏春,法定代表人,154089
8645,杨玉峰,法定代表人,154117
1618,李东庄,董事,154117
8646,茹世洁,法定代表人,154232
1619,王运中,监事,154232
1620,茹世洁,理事,154232
1621,茹世洁,总经理,154232
8647,王树国,法定代表人,154320
8648,黄金星,法定代表人,154396
8649,毛爱梅,法定代表人,154439
8650,毛立新,法定代表人,154540
1622,韩彩娟,监事,154542
8651,张旭,法定代表人,154542
8652,孙玮,法定代表人,154638
8653,朱欣生,法定代表人,154781
1624,朱欣生,执行董事,154781
1623,朱欣生,经理,154781
8654,徐淑芳,法定代表人,154876
8655,马强,法定代表人,155043
1627,牛志秋,执行董事,155124
1626,牛志秋,总经理,155124
8656,牛志秋,法定代表人,155124
1625,彭洪波,监事,155124
8657,张全奇,法定代表人,155190
8658,王建昌,法定代表人,155212
8659,田中,法定代表人,155229
1628,霍亚力,监事,155261
8660,霍金丽,法定代表人,155261
1629,霍金丽,执行董事,155261
8661,赵紫亮,法定代表人,155336
8662,徐孟雷,法定代表人,155501
8663,张虎,法定代表人,155576
8664,郑朝晖,法定代表人,155635
1630,郑知行,监事,155635
8665,翟艳伟,法定代表人,155645
8666,郝雪峰,法定代表人,155665
8667,吴红,法定代表人,155752
8668,梁艳玲,法定代表人,155795
1631,史书娟,监事,155849
8669,闫华光,法定代表人,155849
8670,李俊峰,法定代表人,155925
1632,李琼之,监事,155925
8671,易伟,法定代表人,156006
8672,苏利民,法定代表人,156077
8673,宝爱娟,法定代表人,156164
1635,宝爱娟,执行董事,156164
1634,宝爱娟,总经理,156164
1633,宝爱华,监事,156164
8674,何一轩,法定代表人,156210
1638,张宗显,经理,156276
1637,张宗显,执行董事,156276
1636,张光增,监事,156276
8675,张宗显,法定代表人,156276
1640,鲁松林,总经理,156328
1639,鲁松林,执行董事,156328
8676,鲁松林,法定代表人,156328
8677,李耿华,法定代表人,156352
8678,许贺清,法定代表人,156447
1641,董朋浩,监事,156505
8679,陈召辉,法定代表人,156505
1642,廖小青,监事,156599
8680,杨中伟,法定代表人,156599
8681,夏宇,法定代表人,156652
8682,吴向晖,法定代表人,156704
1643,李激涛,监事,156704
8683,赵鸣东,法定代表人,156773
8684,张常军,法定代表人,156829
1644,苏国明,监事,156829
1646,叶建品,执行董事,156847
8685,叶建品,法定代表人,156847
1645,叶建品,总经理,156847
8686,刘军,法定代表人,156939
8687,陈绍昌,法定代表人,156980
1649,陈绍鸣,董事,156980
1647,陈绍昌,董事,156980
1648,陈绍昌,经理,156980
1650,宫洪娟,执行董事,157029
8688,宫洪娟,法定代表人,157029
1657,罗杰爱立信,总经理,157098
1651,副岛千彰(CHIAKI SOEJIMA),董事,157098
1652,土川元(TSUCHIKAWA GEN),副董事长,157098
1653,夏德传,副董事长,157098
1654,沈见龙,董事,157098
1655,王中夫,董事,157098
1656,石田佳久(YOSHIHISA ISHIDA),董事,157098
8689,邢炜,法定代表人,157098
1658,罗杰爱立信,董事,157098
8690,陈小乐,法定代表人,157151
8691,宋琛,法定代表人,157175
8692,邢炜,法定代表人,157255
1661,郑奇宝,董事,157255
1662,郑树平,监事,157255
1663,程嘉懿,监事,157255
1659,张泽熙,董事,157255
1660,王志琪,监事,157255
8693,川西泉,法定代表人,157341
1665,川西泉,董事长,157341
1664,大嶋祐一,董事,157341
8694,杨建平,法定代表人,157388
8695,王建侠,法定代表人,157453
8696,张继颖,法定代表人,157455
8697,张学俊,法定代表人,157527
8698,林海青,法定代表人,157616
8699,付先丽,法定代表人,157686
8700,丛淑晶,法定代表人,157697
8701,吉庆萍,法定代表人,157827
8702,徐勇,法定代表人,157849
1666,陶蒲圻,监事,157849
8703,赵庆云,法定代表人,157858
1668,李元坤,执行董事,157876
1669,李元坤,经理,157876
8704,李元坤,法定代表人,157876
1667,刘津睿,监事,157876
8705,沈德祥,法定代表人,157905
8706,张蕊,法定代表人,157957
1671,吴坤祥,执行董事,158082
1670,吴坤祥,经理,158082
8707,吴坤祥,法定代表人,158082
1672,吴坤逸,监事,158082
1673,郑乃增,经理,158084
1674,郑乃增,执行董事,158084
8708,郑乃增,法定代表人,158084
8709,李文,法定代表人,158212
8710,张渊,法定代表人,158246
8711,冯德平,法定代表人,158424
8712,李占义,法定代表人,158450
8713,高连从,法定代表人,158534
8714,李爱红,法定代表人,158633
1676,高毓时,监事,158633
1675,任郁珍,监事,158633
8715,赵连杰,法定代表人,158689
8716,陈同川,法定代表人,158794
1678,高凤祺,监事,158838
8717,赵连杰,法定代表人,158838
1677,杜洁华,监事,158838
1681,陈步云,监事,158850
1680,杨雪如,经理,158850
8718,杨雪如,法定代表人,158850
1679,杨雪如,执行董事,158850
8719,解生刚,法定代表人,158904
1682,原蕾,监事,158987
8720,闫宇平,法定代表人,158987
1683,闫宇平,执行董事,158987
1684,闫宇平,经理,158987
1686,张纪生,执行董事,159043
1685,姜魏军,监事,159043
8721,张纪生,法定代表人,159043
1687,张纪生,经理,159043
8722,彭维和,法定代表人,159204
8723,纪勇,法定代表人,159300
8724,张荣寰,法定代表人,159312
1688,徐广友,董事,159312
8725,张利民,法定代表人,159371
8726,郑理广,法定代表人,159470
1689,郑牡丹,监事,159470
8727,赵文军,法定代表人,159548
8728,白莹,法定代表人,159628
8729,刘秀彬,法定代表人,159671
8730,林栋梁,法定代表人,159736
1692,管廷生,总经理,159772
1691,管廷生,执行董事,159772
1690,管廷国,监事,159772
8731,管廷生,法定代表人,159772
8732,郭利,法定代表人,159867
8733,赵功德,法定代表人,159871
1693,赵功德,总经理,159871
1694,程志祥,执行董事,159887
1695,程志祥,总经理,159887
8734,程志祥,法定代表人,159887
8735,丁力,法定代表人,159955
8736,富启忠,法定代表人,159964
1696,章国军,监事,160023
8737,冯宗彬,法定代表人,160023
8738,郭伟伟,法定代表人,160219
8739,宋军,法定代表人,160257
8740,章国军,法定代表人,160357
8741,朱安坤,法定代表人,160443
8742,宋长友,法定代表人,160479
8743,李建党,法定代表人,160578
8744,高言同,法定代表人,160589
8745,廉良,法定代表人,160671
1697,廉良,执行董事,160671
8746,靳广发,法定代表人,160766
8747,田丽华,法定代表人,160810
8748,吴连山,法定代表人,160854
1698,卞粉英,监事,160854
8749,杜铁民,法定代表人,160905
1700,杜铁民,经理,160905
1699,杜铁民,执行董事,160905
1701,陈利景,监事,160905
1703,李万洪,执行董事,160952
1702,李万洪,总经理,160952
8750,李万洪,法定代表人,160952
8751,许洋,法定代表人,160989
8752,张欣,法定代表人,161018
8753,吕玲,法定代表人,161100
1704,方锦文,监事,161100
1706,许赣勇,总经理,161266
8754,许赣勇,法定代表人,161266
1705,许赣勇,执行董事,161266
1707,陶春臣,执行董事,161374
8755,陶春臣,法定代表人,161374
8756,黄海燕,法定代表人,161421
1708,袁永柳,董事,161465
8757,冯国东,法定代表人,161465
8758,陈振兵,法定代表人,161540
1709,刘诠,总经理,161651
1710,刘诠,执行董事,161651
8759,刘诠,法定代表人,161651
1711,焦克敏,监事,161704
8760,马连生,法定代表人,161704
8761,李立军,法定代表人,161765
8762,郝俊,法定代表人,161829
8763,王守普,法定代表人,161944
1712,王守普,经理,161944
1713,王守普,执行董事,161944
8764,唐欢,法定代表人,161974
8765,李伟,法定代表人,162058
8766,吴世民,法定代表人,162108
1714,徐小花,监事,162108
1715,程域枝,监事,162120
8767,李群,法定代表人,162120
8768,王永刚,法定代表人,162211
1716,仝际平,监事,162211
8769,王荣,法定代表人,162302
8770,杨永生,法定代表人,162341
8771,杨威力,法定代表人,162423
1717,杨威力,执行董事,162423
1718,王泽雷,总经理,162496
1719,王泽雷,执行董事,162496
8772,王泽雷,法定代表人,162496
8773,宋振波,法定代表人,162540
8774,董春鹏,法定代表人,162631
8775,秦江波,法定代表人,162657
8776,罗晓,法定代表人,162741
8777,刘绍和,法定代表人,162865
8778,王燕生,法定代表人,163013
8779,赵虹,法定代表人,163106
8780,王一谔,法定代表人,163126
8781,王一谔,法定代表人,163196
8782,史静咏,法定代表人,163286
1720,史静咏,执行董事,163286
1721,史静咏,总经理,163286
8783,王嘉青,法定代表人,163355
8784,尚庆栓,法定代表人,163368
1722,尚庆栓,总经理,163368
1723,杨述贤,监事,163432
8785,张素伟,法定代表人,163432
8786,尚庆栓,法定代表人,163486
8787,陈金杰,法定代表人,163567
1727,解宏绪,董事,163567
1726,耿素玲,董事,163567
1725,李静昭,监事,163567
1724,宓琳,经理,163567
1732,邸煜勤,监事会主席,163582
1731,许赜,副董事长,163582
1730,许学颖,监事,163582
1729,孙跃鹏,总经理,163582
1728,付广昆,董事,163582
8788,付征,法定代表人,163582
8789,王金华,法定代表人,163670
8790,胡振民,法定代表人,163693
8791,于小军,法定代表人,163768
8792,陶敏,法定代表人,163837
8793,王万盛,法定代表人,163921
8794,杨冬华,法定代表人,163967
8795,李文宪,法定代表人,163984
8796,邱正阳,法定代表人,164083
1733,安克勤,总经理,164083
8797,蒋明龙,法定代表人,164132
1734,蒋明龙,执行董事,164132
1735,蒋明龙,总经理,164132
8798,洪钢,法定代表人,164153
8799,王德旭,法定代表人,164192
1736,刘恩泉,监事,164192
8800,张鹏,法定代表人,164215
8801,焦庆杰,法定代表人,164228
8802,马良,法定代表人,164230
8803,彭艳生,法定代表人,164261
1737,彭定纺,监事,164261
1738,彭艳生,执行董事,164261
1739,彭艳生,总经理,164261
8804,彭超,法定代表人,164524
8805,王京敏,法定代表人,164606
1740,王京敏,执行董事,164606
1741,王京敏,经理,164606
8806,张灵勇,法定代表人,164679
8807,权五赞,法定代表人,164754
1743,闵善植,董事,164754
1742,权五赞,董事长,164754
8808,高琴,法定代表人,164948
1744,陈红肖,监事,164981
8809,李兰娇,法定代表人,164981
1747,黄贞晶,执行董事,165029
1746,黄贞晶,经理,165029
1745,吴祖敏,监事,165029
8810,黄贞晶,法定代表人,165029
8811,唐秀竹,法定代表人,165115
1749,唐秀竹,执行董事,165115
1748,唐秀竹,经理,165115
8812,陈艳丽,法定代表人,165141
1750,孙朝云,监事,165222
8813,刘红,法定代表人,165222
1753,胡定爱,执行董事,165242
1751,潘月清,监事,165242
1752,胡定爱,经理,165242
8814,胡定爱,法定代表人,165242
1755,陈轩轩,执行董事,165327
1754,陈轩轩,经理,165327
8815,陈轩轩,法定代表人,165327
8816,樊海峰,法定代表人,165484
8817,胡红亮,法定代表人,165520
1756,丁坤善,董事,165520
1759,袁其兴,董事,165520
1758,林倪端,监事,165520
1757,吴运高,董事,165520
8818,胡红亮,法定代表人,165556
8819,李长勇,法定代表人,165629
8820,胡红亮,法定代表人,165728
8821,贾飞跃,法定代表人,165789
8822,王嘉,法定代表人,165882
8823,吴红军,法定代表人,165904
8824,张庆文,法定代表人,165977
8825,谈振才,法定代表人,166043
8826,焦向东,法定代表人,166085
8827,曾繁柏,法定代表人,166137
8828,王志彬,法定代表人,166162
1761,杨首青,经理,166248
8829,杨首青,法定代表人,166248
1760,杨首青,执行董事,166248
8830,王志彬,法定代表人,166308
8831,玄静,法定代表人,166333
1762,姜贞玉,监事,166333
8832,张青春,法定代表人,166406
8833,朱建辉,法定代表人,166445
8834,张玉秋,法定代表人,166511
8835,韩春霞,法定代表人,166552
1763,陶旭云,执行董事,166597
8836,陶旭云,法定代表人,166597
8837,武秀英,法定代表人,166695
8838,张彦军,法定代表人,166721
1764,张峰立,监事,166721
8839,董平,法定代表人,166812
8840,刘宏涛,法定代表人,167006
1765,高晋萍,监事,167006
8841,杜啸云,法定代表人,167064
1767,杜啸云,执行董事,167064
1766,杜啸云,经理,167064
1769,金卜麟,总经理,167123
1768,金卜麟,执行董事,167123
8842,金卜麟,法定代表人,167123
8843,杜学毅,法定代表人,167213
8844,毛建云,法定代表人,167451
8845,王皓,法定代表人,167540
8846,李丹,法定代表人,167593
1770,李林金,监事,167662
1771,流致信,执行董事,167662
1772,流致信,总经理,167662
8847,刘致信,法定代表人,167662
8848,王柏,法定代表人,167696
1773,李树贞,监事,167696
8849,张金萍,法定代表人,167714
8850,杨秀萍,法定代表人,167731
8851,肖有福,法定代表人,167733
1775,肖有福,经理,167733
1774,肖有福,执行董事,167733
8852,赵秀玲,法定代表人,167764
8853,李铁梁,法定代表人,167821
1776,李铁梁,总经理,167821
8854,王勇超,法定代表人,167910
8855,刘金霞,法定代表人,168009
8856,贾俊鹏,法定代表人,168055
8857,谭春才,法定代表人,168066
1778,谭春才,执行董事,168066
1777,宗庆玲,总经理,168066
8858,纪少强,法定代表人,168187
8859,何新跃,法定代表人,168211
1779,何新跃,经理,168211
1780,何新跃,执行董事,168211
8860,周浩然,法定代表人,168247
8861,万红卫,法定代表人,168268
8862,杨忠斌,法定代表人,168277
8863,刘惠芳,法定代表人,168329
1781,宋钟和,执行董事,168361
1782,朴辉峰,经理,168361
1783,金文范,监事,168361
8864,宋钟和,法定代表人,168361
8865,郭长福,法定代表人,168416
8866,王建坤,法定代表人,168480
8867,何美凤,法定代表人,168565
1785,何美凤,经理,168565
1784,何美凤,执行董事,168565
8868,康德水,法定代表人,168626
1786,姜志燕,董事,168626
8869,刘秀文,法定代表人,168685
8870,周永义,法定代表人,168691
8871,肖雷雷,法定代表人,168758
8872,淦克柏,法定代表人,168837
8873,邹小华,法定代表人,169008
8874,黄海崎,法定代表人,169076
1787,黄海崎,经理,169076
1788,黄海崎,执行董事,169076
8875,张宝芬,法定代表人,169157
1789,曹博雅,监事,169157
8876,田大保,法定代表人,169244
1790,田大保,总经理,169244
1791,田大保,执行董事,169244
1792,康军锁,监事,169413
8877,张杰,法定代表人,169413
8878,刘军,法定代表人,169446
8879,汤日光,法定代表人,169554
1793,何梅凤,监事,169554
1794,吴喜贵,总经理,169635
1795,吴喜贵,执行董事,169635
8880,吴喜贵,法定代表人,169635
8881,万峰,法定代表人,169647
1796,王贤英,执行董事,169685
1797,王贤英,经理,169685
8882,王贤英,法定代表人,169685
1798,郭为尧,监事,169685
8883,赵大虹,法定代表人,169703
1799,冉建一,董事,169703
1802,赵大虹,经理,169703
1801,赵大虹,董事长,169703
